#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 01 01 08 20 293  2.0  2.9 99.00 99.00 99.00 999 1017.3  14.2  13.8   9.2 99.0 99.00 
2021 01 01 08 30 300  1.5  2.2 99.00 99.00 99.00 999 1017.2  14.1  13.8   9.4 99.0 99.00 
2021 01 01 08 40 320  1.5  2.2  1.47 11.43  6.93 271 1017.2  14.0  13.8   9.1 99.0 99.00 
2021 01 01 08 50   1  1.6  2.3 99.00 99.00 99.00 999 1017.2  14.0  13.8   8.3 99.0 99.00 
2021 01 01 09 00  27  1.4  2.0 99.00 99.00 99.00 999 1017.2  14.2  13.8   8.9 99.0 99.00 
2021 01 01 09 10  16  1.1  1.8 99.00 99.00 99.00 999 1017.3  14.3  13.8   9.7 99.0 99.00 
2021 01 01 09 20 306  0.7  1.7 99.00 99.00 99.00 999 1017.4  14.2  13.8   9.9 99.0 99.00 
2021 01 01 09 30 300  0.6  1.6 99.00 99.00 99.00 999 1017.5  14.1  13.8   9.8 99.0 99.00 
2021 01 01 09 40 236  1.0  2.9  1.61 16.00  7.33 268 1017.5  14.0  13.8   9.9 99.0 99.00 
2021 01 01 09 50 284  0.3  1.3 99.00 99.00 99.00 999 1017.4  13.7  13.8   8.7 99.0 99.00 
2021 01 01 10 00   4  0.5  1.1 99.00 99.00 99.00 999 1017.5  13.6  13.8   6.1 99.0 99.00 
2021 01 01 10 10 258  1.2  2.3 99.00 99.00 99.00 999 1017.6  14.2  13.9   8.0 99.0 99.00 
2021 01 01 10 20 254  1.3  2.2 99.00 99.00 99.00 999 1017.6  14.4  13.8  10.0 99.0 99.00 
2021 01 01 10 30 230  1.2  2.0 99.00 99.00 99.00 999 1017.6  14.1  13.8  10.2 99.0 99.00 
2021 01 01 10 40 228  0.7  1.4  1.60 14.81  7.66 291 1017.6  14.1  13.8  10.7 99.0 99.00 
2021 01 01 10 50 199  0.9  1.4 99.00 99.00 99.00 999 1017.7  14.0  13.8  11.2 99.0 99.00 
2021 01 01 11 00 236  1.1  1.9 99.00 99.00 99.00 999 1017.6  13.8  13.8  11.6 99.0 99.00 
2021 01 01 11 10 226  1.8  2.6 99.00 99.00 99.00 999 1017.8  13.7  13.8  11.7 99.0 99.00 
2021 01 01 11 20 233  1.5  2.4 99.00 99.00 99.00 999 1017.7  13.6  13.8  11.8 99.0 99.00 
2021 01 01 11 30 231  1.7  2.4 99.00 99.00 99.00 999 1017.8  13.6  13.8  11.9 99.0 99.00 
2021 01 01 11 40 237  1.4  2.4  1.65 16.00  7.94 289 1017.8  13.6  13.8  11.9 99.0 99.00 
