#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 07 01 08 20 216  1.6  2.3 99.00 99.00 99.00 999 1014.2  16.4  18.6  15.9 99.0 99.00 
2021 07 01 08 30 211  1.3  1.8 99.00 99.00 99.00 999 1014.3  16.4  18.6  15.9 99.0 99.00 
2021 07 01 08 40 210  1.5  2.3  0.77 10.00  5.55 281 1014.1  16.4  18.6  15.9 99.0 99.00 
2021 07 01 08 50 203  1.3  1.9 99.00 99.00 99.00 999 1014.0  16.4  18.5  15.9 99.0 99.00 
2021 07 01 09 00 205  0.9  1.7 99.00 99.00 99.00 999 1013.9  16.4  18.6  15.9 99.0 99.00 
2021 07 01 09 10 202  0.4  1.1 99.00 99.00 99.00 999 1013.8  16.5  18.6  16.0 99.0 99.00 
2021 07 01 09 20 216  0.7  1.4 99.00 99.00 99.00 999 1013.8  16.5  18.7  16.0 99.0 99.00 
2021 07 01 09 30 209  0.9  1.6 99.00 99.00 99.00 999 1013.7  16.5  18.7  16.0 99.0 99.00 
2021 07 01 09 40 189  0.4  1.2  0.75 10.00  6.03 272 1013.6  16.5  18.7  16.0 99.0 99.00 
2021 07 01 09 50 204  0.2  0.7 99.00 99.00 99.00 999 1013.5  16.5  18.6  16.0 99.0 99.00 
2021 07 01 10 00 140  0.1  0.7 99.00 99.00 99.00 999 1013.5  16.5  18.6  16.0 99.0 99.00 
2021 07 01 10 10 116  0.1  0.8 99.00 99.00 99.00 999 1013.5  16.5  18.5  16.0 99.0 99.00 
2021 07 01 10 20  48  0.0  0.3 99.00 99.00 99.00 999 1013.5  16.5  18.5  15.9 99.0 99.00 
2021 07 01 10 30 353  0.2  0.7 99.00 99.00 99.00 999 1013.5  16.6  18.6  16.0 99.0 99.00 
2021 07 01 10 40  39  0.0  0.1  0.75  9.09  6.15 273 1013.5  16.7  18.6  16.1 99.0 99.00 
2021 07 01 10 50 342  0.0  0.6 99.00 99.00 99.00 999 1013.4  16.7  18.6  16.0 99.0 99.00 
2021 07 01 11 00 287  0.2  0.8 99.00 99.00 99.00 999 1013.5  16.8  18.6  16.1 99.0 99.00 
2021 07 01 11 10 238  0.4  1.1 99.00 99.00 99.00 999 1013.5  16.8  18.5  16.1 99.0 99.00 
2021 07 01 11 20 250  0.5  1.1 99.00 99.00 99.00 999 1013.7  16.9  18.5  16.2 99.0 99.00 
2021 07 01 11 30 246  0.4  1.1 99.00 99.00 99.00 999 1013.5  16.9  18.5  16.2 99.0 99.00 
2021 07 01 11 40 252  0.6  1.1  0.78 10.00  6.49 272 1013.5  16.9  18.4  16.2 99.0 99.00 
2021 07 01 11 50 272  0.5  1.2 99.00 99.00 99.00 999 1013.5  17.0  18.4  16.3 99.0 99.00 
2021 07 01 12 00 307  1.5  2.3 99.00 99.00 99.00 999 1013.5  17.0  18.4  16.3 99.0 99.00 
2021 07 01 12 10 326  1.7  2.3 99.00 99.00 99.00 999 1013.6  17.0  18.3  16.2 99.0 99.00 
2021 07 01 12 20 324  2.1  2.8 99.00 99.00 99.00 999 1013.7  17.1  18.2  16.3 99.0 99.00 
2021 07 01 12 30 319  2.5  3.4 99.00 99.00 99.00 999 1013.7  17.0  18.2  16.2 99.0 99.00 
2021 07 01 12 40 327  2.1  2.8  0.74 10.00  6.61 276 1013.9  17.0  18.2  16.2 99.0 99.00 
2021 07 01 12 50 340  2.2  3.1 99.00 99.00 99.00 999 1013.9  17.1  18.2  16.3 99.0 99.00 
2021 07 01 13 00 335  2.8  3.3 99.00 99.00 99.00 999 1013.9  17.2  18.2  16.4 99.0 99.00 
2021 07 01 13 10 333  2.6  3.3 99.00 99.00 99.00 999 1014.0  17.1  18.1  16.3 99.0 99.00 
2021 07 01 13 20 323  2.1  2.8 99.00 99.00 99.00 999 1014.2  17.2  18.0  16.4 99.0 99.00 
2021 07 01 13 30 323  2.1  2.7 99.00 99.00 99.00 999 1014.2  17.2  18.0  16.4 99.0 99.00 
2021 07 01 13 40 314  2.1  2.7  0.78 10.00  6.50 259 1014.2  17.3  18.0  16.5 99.0 99.00 
2021 07 01 13 50 307  1.6  2.6 99.00 99.00 99.00 999 1014.2  17.2  18.0  16.3 99.0 99.00 
2021 07 01 14 00 311  1.9  2.5 99.00 99.00 99.00 999 1014.3  17.3  18.0  16.4 99.0 99.00 
2021 07 01 14 10 311  2.1  2.9 99.00 99.00 99.00 999 1014.4  17.4  18.0  16.5 99.0 99.00 
2021 07 01 14 20 312  2.0  2.8 99.00 99.00 99.00 999 1014.6  17.3  18.0  16.4 99.0 99.00 
2021 07 01 14 30 307  2.0  2.7 99.00 99.00 99.00 999 1014.6  17.3  18.0  16.4 99.0 99.00 
2021 07 01 14 40 304  1.5  2.2  0.78  8.33  6.51 259 1014.8  17.3  18.0  16.4 99.0 99.00 
2021 07 01 14 50 307  1.8  2.2 99.00 99.00 99.00 999 1014.8  17.4  18.0  16.5 99.0 99.00 
2021 07 01 15 00 309  1.8  2.2 99.00 99.00 99.00 999 1014.9  17.4  18.0  16.5 99.0 99.00 
2021 07 01 15 10 309  1.5  2.2 99.00 99.00 99.00 999 1015.1  17.4  18.0  16.5 99.0 99.00 
2021 07 01 15 20 315  1.5  2.2 99.00 99.00 99.00 999 1015.0  17.5  18.0  16.5 99.0 99.00 
2021 07 01 15 30 314  1.3  2.0 99.00 99.00 99.00 999 1015.1  17.5  18.0  16.5 99.0 99.00 
