#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2021 09 01 08 20  26  1.4  1.9 99.00 99.00 99.00 999 1010.0  16.7  17.0  15.9 99.0 99.00 
2021 09 01 08 30  17  1.1  1.8 99.00 99.00 99.00 999 1010.0  16.7  17.0  15.9 99.0 99.00 
2021 09 01 08 40  29  1.0  1.6  0.80  9.09  6.12 259 1010.0  16.7  17.0  15.9 99.0 99.00 
2021 09 01 08 50  38  1.4  1.8 99.00 99.00 99.00 999 1009.9  16.7  17.0  15.9 99.0 99.00 
2021 09 01 09 00  33  1.4  1.9 99.00 99.00 99.00 999 1009.9  16.8  17.0  16.0 99.0 99.00 
2021 09 01 09 10  29  1.7  2.3 99.00 99.00 99.00 999 1009.9  16.8  17.0  16.0 99.0 99.00 
2021 09 01 09 20  43  1.3  1.7 99.00 99.00 99.00 999 1009.9  16.8  17.0  16.1 99.0 99.00 
2021 09 01 09 30  52  1.3  1.8 99.00 99.00 99.00 999 1009.9  16.8  17.0  16.1 99.0 99.00 
2021 09 01 09 40  63  1.2  1.9  0.77  8.33  6.00 262 1009.9  16.8  17.0  16.1 99.0 99.00 
2021 09 01 09 50  79  0.8  1.6 99.00 99.00 99.00 999 1009.9  16.8  17.1  16.2 99.0 99.00 
2021 09 01 10 00 194  0.0  0.4 99.00 99.00 99.00 999 1009.9  16.8  17.0  16.2 99.0 99.00 
2021 09 01 10 10 224  0.4  0.8 99.00 99.00 99.00 999 1009.9  16.8  17.0  16.2 99.0 99.00 
2021 09 01 10 20  60  0.2  0.9 99.00 99.00 99.00 999 1009.9  16.8  17.0  16.2 99.0 99.00 
2021 09 01 10 30 283  0.4  0.9 99.00 99.00 99.00 999 1009.8  16.8  17.0  16.2 99.0 99.00 
2021 09 01 10 40 316  0.5  1.0  0.75  9.09  5.94 261 1009.8  16.8  17.0  16.2 99.0 99.00 
2021 09 01 10 50 300  0.7  1.1 99.00 99.00 99.00 999 1009.8  16.8  17.0  16.3 99.0 99.00 
2021 09 01 11 00 309  0.8  1.2 99.00 99.00 99.00 999 1009.7  16.8  17.0  16.3 99.0 99.00 
2021 09 01 11 10 280  0.8  1.2 99.00 99.00 99.00 999 1009.6  16.9  17.1  16.4 99.0 99.00 
2021 09 01 11 20 279  0.7  1.2 99.00 99.00 99.00 999 1009.8  16.9  17.1  16.4 99.0 99.00 
2021 09 01 11 30 278  0.4  0.8 99.00 99.00 99.00 999 1009.8  16.9  17.1  16.4 99.0 99.00 
2021 09 01 11 40 310  0.5  0.9  0.65  9.09  6.00 248 1009.7  16.9  17.1  16.4 99.0 99.00 
2021 09 01 11 50 302  0.7  1.1 99.00 99.00 99.00 999 1009.7  16.9  17.1  16.4 99.0 99.00 
2021 09 01 12 00 320  0.9  1.3 99.00 99.00 99.00 999 1009.7  16.9  17.1  16.4 99.0 99.00 
2021 09 01 12 10 314  1.0  1.4 99.00 99.00 99.00 999 1009.8  16.9  17.1  16.5 99.0 99.00 
2021 09 01 12 20 329  1.1  1.4 99.00 99.00 99.00 999 1009.7  17.0  17.1  16.6 99.0 99.00 
2021 09 01 12 30 330  1.0  1.4 99.00 99.00 99.00 999 1009.9  17.0  17.2  16.6 99.0 99.00 
2021 09 01 12 40 312  1.1  1.4  0.73  9.09  6.20 270 1010.0  17.1  17.2  16.7 99.0 99.00 
2021 09 01 12 50 291  1.0  1.4 99.00 99.00 99.00 999 1010.0  17.1  17.2  16.7 99.0 99.00 
2021 09 01 13 00 289  1.3  1.7 99.00 99.00 99.00 999 1010.2  17.1  17.2  16.7 99.0 99.00 
2021 09 01 13 10 287  1.3  1.8 99.00 99.00 99.00 999 1010.2  17.2  17.2  16.8 99.0 99.00 
2021 09 01 13 20 298  1.1  1.7 99.00 99.00 99.00 999 1010.2  17.2  17.2  16.8 99.0 99.00 
